time,us,acc
15:55:30.495,202983560,52.08
15:55:30.531,203015620,64.39
15:55:30.566,203046688,59.56
15:55:30.603,203078740,56.67
15:55:30.640,203109804,36.41
15:55:30.674,203141840,32.32
15:55:30.711,203173880,19.95
15:55:30.748,203205928,22.48
15:55:30.748,203237988,21.23
15:55:30.783,203270032,40.20
15:55:30.820,203302072,59.19
15:55:30.858,203333140,60.49
15:55:30.891,203364196,41.69
15:55:30.927,203396228,43.49
15:55:30.962,203428272,28.01
15:55:30.997,203460300,28.44
15:55:31.033,203492316,23.82
15:55:31.066,203524364,20.59
15:55:31.104,203556412,28.62
15:55:31.104,203588464,45.16
15:55:31.138,203620508,45.21
15:55:31.172,203652568,62.34
15:55:31.207,203684628,80.78
15:55:31.240,203716680,65.07
15:55:31.278,203748728,55.71
15:55:31.314,203780752,47.28
15:55:31.351,203812808,44.54
15:55:31.386,203844840,27.00
15:55:31.386,203876892,22.03
15:55:31.423,203908924,23.59
15:55:31.457,203940976,28.05
15:55:31.493,203972044,37.19
15:55:31.531,204004084,61.09
15:55:31.568,204035140,55.06
15:55:31.606,204067204,34.53
15:55:31.642,204099228,43.73
15:55:31.642,204131268,33.94
15:55:31.679,204163296,17.46
15:55:31.717,204195316,17.87
15:55:31.750,204226384,33.31
15:55:31.787,204258420,40.88
15:55:31.824,204290468,59.50
15:55:31.860,204322516,64.67
15:55:31.896,204353584,53.24
15:55:31.934,204385632,56.33
15:55:31.934,204417656,32.01
15:55:31.967,204449680,40.80
15:55:32.004,204481716,32.27
15:55:32.039,204513744,24.87
15:55:32.077,204545772,22.68
15:55:32.110,204577832,22.61
15:55:32.145,204609888,35.32
15:55:32.183,204641940,54.55
15:55:32.219,204673996,59.78
15:55:32.219,204705060,57.56
15:55:32.256,204737108,54.84
15:55:32.290,204769140,42.13
15:55:32.327,204801176,28.25
15:55:32.363,204833216,19.04
15:55:32.401,204865252,16.09
15:55:32.436,204897300,31.10
15:55:32.473,204929352,11.53
15:55:32.473,204961396,42.85
15:55:32.507,204993448,50.83
15:55:32.544,205025492,47.68
15:55:32.577,205056556,55.96
15:55:32.611,205088604,-75.52
15:55:32.647,205120640,121.59
15:55:32.684,205152692,74.43
15:55:32.722,205184740,99.29
15:55:32.755,205216792,-30.98
15:55:32.790,205248808,47.93
15:55:32.827,205280852,25.01
15:55:32.827,205312884,15.27
15:55:32.864,205344924,37.01
15:55:32.902,205376968,58.71
15:55:32.936,205409028,67.34
15:55:32.971,205441060,63.86
15:55:33.007,205473092,27.01
15:55:33.041,205505124,53.52
15:55:33.078,205537164,25.60
15:55:33.116,205569224,28.99
15:55:33.116,205601272,18.54
15:55:33.153,205633316,0.61
15:55:33.187,205665368,38.17
15:55:33.223,205697420,41.62
15:55:33.261,205729472,57.97
15:55:33.297,205760544,70.62
15:55:33.333,205792588,52.30
15:55:33.367,205824636,44.58
15:55:33.403,205856676,45.64
15:55:33.403,205888704,31.81
15:55:33.440,205920736,18.82
15:55:33.476,205952772,28.48
15:55:33.511,205984824,14.43
15:55:33.546,206016884,36.08
15:55:33.583,206048936,31.13
15:55:33.618,206080984,45.41
15:55:33.653,206113044,65.79
15:55:33.689,206144116,67.57
15:55:33.689,206176164,44.97
15:55:33.726,206208212,55.10
15:55:33.763,206240252,37.97
15:55:33.796,206272308,30.42
15:55:33.832,206304336,25.04
15:55:33.871,206336384,18.38
15:55:33.907,206368428,25.93
15:55:33.942,206399480,48.74
15:55:33.942,206430540,47.96
15:55:33.977,206461596,27.56
15:55:34.013,206493640,45.19
15:55:34.051,206525680,28.58
15:55:34.089,206557716,26.10
15:55:34.124,206589752,25.45
15:55:34.159,206621796,5.77
15:55:34.197,206653856,20.86
15:55:34.234,206685908,43.07
15:55:34.234,206717964,49.74
15:55:34.271,206750012,38.48
15:55:34.307,206782068,45.57
15:55:34.344,206814112,57.94
15:55:34.382,206846148,53.06
15:55:34.420,206878192,34.40
15:55:34.456,206910240,35.51
15:55:34.456,206942272,30.82
15:55:34.490,206974332,20.95
15:55:34.524,207006380,24.14
15:55:34.562,207038424,22.16
15:55:34.599,207070472,29.54
15:55:34.635,207102524,38.38
15:55:34.672,207134584,48.01
15:55:34.706,207166640,53.82
15:55:34.743,207198684,65.68
15:55:34.779,207230728,40.40
15:55:34.779,207262768,46.72
15:55:34.815,207294816,36.94
15:55:34.850,207326864,20.76
15:55:34.885,207358900,26.36
15:55:34.921,207390960,13.03
15:55:34.959,207423004,24.41
15:55:34.995,207454060,61.75
15:55:35.033,207486108,55.97
15:55:35.033,207517172,52.61
15:55:35.071,207549204,49.16
15:55:35.108,207581252,36.44
15:55:35.146,207613300,38.18
15:55:35.183,207645348,24.93
15:55:35.216,207677384,23.94
15:55:35.252,207709416,15.49
15:55:35.287,207741460,12.41
15:55:35.287,207773500,33.78
15:55:35.321,207805556,54.17
15:55:35.358,207837612,54.61
15:55:35.392,207869652,70.73
15:55:35.429,207901712,62.79
15:55:35.462,207933752,42.10
15:55:35.499,207965796,49.83
15:55:35.535,207997820,29.52
15:55:35.571,208029852,18.95
15:55:35.605,208061896,26.29
15:55:35.640,208093940,10.51
15:55:35.676,208126000,37.74
15:55:35.676,208158048,41.90
15:55:35.709,208189104,53.23
15:55:35.743,208221152,48.62
15:55:35.778,208253208,63.74
15:55:35.813,208285260,32.65
15:55:35.850,208317300,41.51
15:55:35.887,208349332,41.49
15:55:35.923,208381376,24.04
15:55:35.961,208413416,24.42
15:55:35.961,208445476,3.55
15:55:35.995,208477536,23.10
15:55:36.028,208509576,40.36
15:55:36.061,208541612,43.83
15:55:36.098,208572668,60.11
15:55:36.133,208604708,59.29
15:55:36.170,208636732,38.90
15:55:36.204,208668768,49.80
15:55:36.242,208700804,36.08
15:55:36.279,208732856,26.10
15:55:36.279,208764904,18.01
15:55:36.317,208796944,13.78
15:55:36.355,208828996,23.93
15:55:36.389,208861044,44.20
15:55:36.426,208893096,67.89
15:55:36.461,208925152,71.45
15:55:36.496,208957204,59.82
15:55:36.533,208989256,51.78
15:55:36.533,209021300,52.04
15:55:36.569,209053352,37.27
15:55:36.606,209085392,28.95
15:55:36.640,209117428,26.60
15:55:36.677,209149476,18.25
15:55:36.715,209181528,23.30
15:55:36.753,209213584,32.33
15:55:36.786,209244652,48.28
15:55:36.820,209276712,73.00
15:55:36.856,209308752,55.36
15:55:36.856,209339820,41.52
15:55:36.891,209371844,48.40
15:55:36.925,209403876,37.40
15:55:36.962,209435916,17.82
15:55:36.999,209467960,21.60
15:55:37.034,209500008,-0.41
15:55:37.071,209532060,39.39
15:55:37.107,209564120,43.75
15:55:37.145,209596172,40.23
15:55:37.145,209628224,36.91
15:55:37.182,209660280,29.49
15:55:37.217,209692324,33.73
15:55:37.250,209724360,42.80
15:55:37.287,209756408,44.07
15:55:37.322,209788460,38.52
15:55:37.356,209820512,38.01
15:55:37.394,209852560,36.98
15:55:37.432,209883624,36.39
15:55:37.432,209915684,34.57
15:55:37.465,209947744,32.83
15:55:37.503,209979796,40.02
15:55:37.540,210011824,40.21
15:55:37.578,210043860,39.94
15:55:37.616,210075900,38.08
15:55:37.654,210107956,35.63
15:55:37.690,210140004,37.21
15:55:37.690,210172044,38.52
15:55:37.728,210203108,40.91
15:55:37.762,210235160,36.99
15:55:37.797,210266224,35.60
15:55:37.834,210297288,33.04
15:55:37.870,210329324,37.56
15:55:37.908,210361372,39.14
15:55:37.942,210393416,38.72
15:55:37.942,210425468,40.90
15:55:37.979,210456524,37.29
15:55:38.017,210488576,39.57
15:55:38.055,210520632,40.91
15:55:38.089,210552676,35.34
15:55:38.127,210584732,37.73
15:55:38.162,210616792,38.58
15:55:38.199,210647856,35.99
15:55:38.199,210678912,40.70
15:55:38.237,210710972,34.08
15:55:38.275,210743008,35.36
15:55:38.309,210775056,38.15
15:55:38.346,210807104,37.67
15:55:38.388,210839160,37.79
15:55:38.388,210871220,37.99
15:55:38.422,210903268,36.65
15:55:38.455,210935328,39.89
15:55:38.490,210967376,33.32
15:55:38.524,210999420,37.04
15:55:38.557,211031476,36.35
15:55:38.594,211063524,41.99
15:55:38.629,211095576,36.34
15:55:38.667,211127612,39.29
15:55:38.700,211159660,38.96
15:55:38.734,211191712,38.86
15:55:38.767,211223768,39.93
15:55:38.803,211255816,36.96
15:55:38.839,211287864,32.54
15:55:38.839,211319916,36.05
15:55:38.874,211350984,39.34
15:55:38.912,211383036,35.62
15:55:38.949,211415076,34.46
15:55:38.986,211447128,37.77
15:55:39.019,211478188,40.60
15:55:39.054,211510236,37.13
15:55:39.092,211542284,36.91
15:55:39.092,211573352,39.28
15:55:39.128,211605404,35.98
15:55:39.164,211636472,41.34
15:55:39.201,211668520,34.56
15:55:39.238,211700560,35.31
15:55:39.274,211732608,36.22
15:55:39.307,211764668,38.71
15:55:39.343,211796712,38.41
15:55:39.379,211828760,39.52
15:55:39.379,211860804,38.25
15:55:39.416,211892852,40.82
15:55:39.449,211924904,41.60
15:55:39.484,211956948,39.32
15:55:39.522,211989004,37.01
15:55:39.559,212021044,34.54
15:55:39.595,212053092,38.17
15:55:39.632,212085144,33.91
15:55:39.668,212117188,35.75
15:55:39.668,212149240,33.42
15:55:39.703,212181276,41.62
15:55:39.740,212213328,41.41
15:55:39.777,212245376,40.78
15:55:39.810,212277420,39.67
15:55:39.848,212309480,37.58
15:55:39.884,212341540,27.75
15:55:39.918,212373592,38.71
15:55:39.955,212405652,39.32
15:55:39.955,212437708,35.33
15:55:39.989,212469744,37.29
15:55:40.026,212500812,34.54
15:55:40.063,212532856,38.81
15:55:40.100,212564908,39.43
15:55:40.137,212596948,38.38
15:55:40.172,212628012,40.98
15:55:40.206,212660064,39.30
15:55:40.241,212692116,34.51
15:55:40.241,212724172,35.91
15:55:40.275,212756228,32.36
15:55:40.310,212788260,40.25
15:55:40.347,212820308,36.96
15:55:40.383,212852364,33.21
15:55:40.417,212884404,38.19
15:55:40.454,212916456,39.24
15:55:40.490,212948508,42.15
15:55:40.526,212980548,35.25
15:55:40.560,213012588,38.59
15:55:40.560,213043652,33.44
15:55:40.593,213075688,39.07
15:55:40.630,213107736,37.19
15:55:40.666,213139804,35.83
15:55:40.699,213171856,34.44
15:55:40.737,213203892,38.24
15:55:40.774,213235948,40.47
15:55:40.810,213267992,40.10
15:55:40.846,213300032,41.16
15:55:40.884,213332084,41.41
15:55:40.884,213364136,36.06
15:55:40.922,213396180,36.02
15:55:40.955,213428236,35.69
15:55:40.992,213460288,35.75
15:55:41.025,213491360,36.05
15:55:41.059,213523400,33.92
15:55:41.096,213555456,37.83
15:55:41.133,213587504,36.54
15:55:41.170,213619556,37.17
15:55:41.206,213651616,41.11
15:55:41.206,213683668,40.03
15:55:41.241,213715712,39.57
15:55:41.277,213746772,34.07
15:55:41.313,213778828,35.30
15:55:41.350,213810880,36.27
15:55:41.386,213842932,35.90
15:55:41.424,213874976,37.34
15:55:41.457,213907032,34.59
15:55:41.457,213939080,36.89
15:55:41.491,213970144,38.16
15:55:41.526,214002192,36.96
15:55:41.562,214034244,38.00
15:55:41.598,214066296,38.22
15:55:41.635,214098348,39.16
15:55:41.672,214130384,33.24
15:55:41.706,214162424,36.47
15:55:41.742,214193480,33.52
15:55:41.777,214224544,38.80
15:55:41.777,214256600,39.99
15:55:41.814,214288652,38.30
15:55:41.851,214320696,37.62
15:55:41.887,214352748,36.86
15:55:41.921,214383804,40.22
15:55:41.956,214415852,38.53
15:55:41.992,214447904,37.59
15:55:42.028,214479952,39.19
15:55:42.064,214512004,36.65
15:55:42.064,214544052,36.69
15:55:42.101,214575120,37.98
15:55:42.139,214607164,35.86
15:55:42.176,214638228,33.94
15:55:42.212,214670288,39.49
15:55:42.250,214702332,41.07
15:55:42.287,214734376,36.19
15:55:42.287,214766424,34.88
15:55:42.322,214798464,40.63
15:55:42.359,214830516,39.86
15:55:42.396,214862564,34.26
15:55:42.434,214894604,38.69
15:55:42.468,214926644,32.99
15:55:42.503,214957712,35.33
15:55:42.540,214989752,34.03
15:55:42.540,215021792,41.23
15:55:42.576,215053844,41.14
15:55:42.615,215085876,37.13
15:55:42.651,215117920,36.70
15:55:42.689,215149972,35.36
15:55:42.723,215182024,36.89
15:55:42.760,215214076,35.98
15:55:42.795,215246136,34.13
15:55:42.830,215278184,37.85
15:55:42.830,215310244,35.93
15:55:42.867,215342280,39.10
15:55:42.904,215374328,37.89
15:55:42.938,215406388,34.77
15:55:42.972,215438436,38.73
15:55:43.007,215469504,42.03
15:55:43.041,215500568,38.98
15:55:43.078,215532616,38.97
15:55:43.112,215564676,38.95
15:55:43.149,215596736,37.14
15:55:43.149,215628772,36.22
15:55:43.186,215660820,36.62
15:55:43.222,215692880,34.85
15:55:43.258,215724932,40.11
15:55:43.296,215756988,38.14
15:55:43.333,215789032,37.01
15:55:43.368,215821072,37.28
15:55:43.405,215853116,37.61
15:55:43.405,215885176,34.97
15:55:43.439,215917228,37.71
15:55:43.473,215949276,35.31
15:55:43.510,215981308,35.95
15:55:43.545,216013356,37.42
15:55:43.583,216045412,38.90
15:55:43.618,216077460,37.05
15:55:43.656,216109516,41.52
15:55:43.690,216141552,40.84
15:55:43.727,216173592,41.58
15:55:43.727,216204664,37.54
15:55:43.764,216236724,37.65
15:55:43.799,216268772,39.54
15:55:43.832,216300816,34.51
15:55:43.870,216332872,37.20
15:55:43.908,216364916,43.30
15:55:43.941,216396968,39.45
15:55:43.976,216429028,35.41
15:55:44.012,216461064,41.24
15:55:44.049,216493108,38.71
15:55:44.049,216525168,37.59
15:55:44.087,216556228,32.16
15:55:44.121,216588272,38.13
15:55:44.159,216620332,40.40
15:55:44.196,216652380,38.97
15:55:44.234,216683436,39.22
15:55:44.234,216715492,37.22
15:55:44.268,216747544,38.67
15:55:44.303,216779596,38.88
15:55:44.340,216811644,37.35
15:55:44.376,216842708,37.34
15:55:44.413,216874752,37.23
15:55:44.451,216906800,39.73
15:55:44.487,216938868,35.18
15:55:44.524,216970920,35.08
15:55:44.524,217002964,36.96
15:55:44.560,217035016,36.68
15:55:44.596,217066080,32.37
15:55:44.632,217098132,41.03
15:55:44.669,217130184,37.65
15:55:44.705,217162236,39.64
15:55:44.742,217194284,34.38
15:55:44.780,217226328,37.87
15:55:44.780,217257392,39.26
15:55:44.816,217289444,33.83
15:55:44.854,217321484,40.16
15:55:44.888,217353536,38.14
15:55:44.924,217385596,37.85
15:55:44.959,217417656,36.02
15:55:44.995,217449704,41.27
15:55:45.028,217481748,36.68
15:55:45.066,217513796,38.07
15:55:45.066,217545836,36.90
15:55:45.103,217577892,38.63
15:55:45.141,217609940,38.70
15:55:45.179,217641004,36.50
15:55:45.216,217673056,33.74
15:55:45.253,217704120,35.98
15:55:45.290,217736172,35.96
15:55:45.290,217768232,37.43
15:55:45.327,217800292,41.88
15:55:45.361,217832348,40.10
15:55:45.398,217864388,36.62
15:55:45.435,217896448,36.65
15:55:45.473,217928504,37.83
15:55:45.507,217960556,35.75
15:55:45.543,217992612,32.51
15:55:45.579,218024652,40.18
15:55:45.579,218056688,36.68
15:55:45.617,218088744,36.56
15:55:45.654,218120792,36.48
15:55:45.691,218152828,35.61
15:55:45.728,218184880,38.20
15:55:45.762,218216940,38.93
15:55:45.796,218249000,40.20
15:55:45.830,218281040,41.06
15:55:45.866,218312104,36.60
15:55:45.866,218344152,34.30
15:55:45.903,218376188,38.81
15:55:45.940,218408236,37.20
15:55:45.975,218440284,33.24
15:55:46.012,218472332,34.24
15:55:46.050,218504376,36.97
15:55:46.087,218536432,35.92
15:55:46.123,218568484,34.72
15:55:46.123,218599536,40.88
15:55:46.160,218631588,36.47
15:55:46.193,218663636,34.11
15:55:46.228,218695688,34.88
15:55:46.265,218727736,35.39
15:55:46.303,218758788,36.73
15:55:46.340,218790828,34.04
15:55:46.377,218822876,36.99
15:55:46.377,218854936,36.35
15:55:46.413,218886980,36.83
15:55:46.451,218919040,35.16
15:55:46.486,218950104,39.51
15:55:46.524,218982152,39.82
15:55:46.560,219014208,39.12
15:55:46.597,219046260,37.29
15:55:46.597,219077324,39.09
15:55:46.634,219109376,37.00
15:55:46.668,219141420,34.98
15:55:46.703,219173480,34.40
15:55:46.739,219205520,35.98
15:55:46.775,219237572,36.90
15:55:46.813,219269624,34.39
15:55:46.850,219301668,35.38
15:55:46.886,219333716,37.49
15:55:46.923,219365776,40.31
15:55:46.923,219397832,38.32
15:55:46.961,219429868,35.35
15:55:46.996,219461908,37.85
15:55:47.034,219492976,35.65
15:55:47.069,219525028,33.90
15:55:47.106,219556092,33.71
15:55:47.140,219588136,37.23
15:55:47.178,219620180,35.69
15:55:47.178,219652232,40.76
15:55:47.212,219684292,35.65
15:55:47.250,219716332,38.72
15:55:47.285,219748384,39.42
15:55:47.322,219780432,39.08
15:55:47.355,219811488,34.08
15:55:47.389,219842544,35.75
15:55:47.425,219873600,36.62
15:55:47.463,219905648,33.52
15:55:47.463,219937704,37.58
15:55:47.501,219969768,39.24
15:55:47.538,220001816,40.20
15:55:47.572,220033868,42.07
15:55:47.606,220065904,42.04
15:55:47.655,220097960,35.32
15:55:47.674,220129996,37.89
15:55:47.712,220162060,36.92
15:55:47.745,220194108,37.89
15:55:47.780,220226156,35.36
15:55:47.817,220258200,32.68
15:55:47.817,220290244,40.46
15:55:47.851,220322264,38.99
15:55:47.888,220354312,40.54
15:55:47.926,220386360,37.89
15:55:47.962,220418420,35.05
15:55:47.996,220450480,42.98
15:55:48.033,220482540,35.96
15:55:48.071,220513596,33.99
15:55:48.071,220544652,40.61
15:55:48.110,220576700,33.92
15:55:48.143,220608748,32.96
15:55:48.182,220640804,36.75
15:55:48.219,220672856,38.94
15:55:48.256,220704908,39.59
15:55:48.293,220736964,37.67
15:55:48.293,220769016,36.92
15:55:48.328,220801060,35.72
15:55:48.366,220833120,39.75
15:55:48.403,220864184,35.83
15:55:48.440,220896240,38.89
15:55:48.477,220928300,38.86
15:55:48.511,220960360,37.28
15:55:48.545,220992404,36.02
15:55:48.581,221024444,36.80
15:55:48.581,221056496,38.69
15:55:48.619,221088556,36.89
15:55:48.656,221120600,39.81
15:55:48.690,221152660,39.87
15:55:48.727,221184716,37.32
15:55:48.764,221216780,37.61
15:55:48.802,221248824,36.03
15:55:48.837,221280876,34.77
15:55:48.874,221312928,39.85
15:55:48.874,221344976,36.61
15:55:48.908,221377020,32.91
15:55:48.945,221409064,38.09
15:55:48.981,221441124,40.64
15:55:49.018,221473180,39.21
15:55:49.051,221505236,38.39
15:55:49.089,221536292,36.62
15:55:49.126,221568348,36.48
15:55:49.126,221599412,37.56
15:55:49.160,221631464,36.14
15:55:49.197,221663512,43.18
15:55:49.235,221694576,36.39
15:55:49.273,221726628,37.74
15:55:49.309,221758672,35.30
15:55:49.343,221790720,37.79
15:55:49.381,221822768,39.24
15:55:49.381,221854816,38.16
15:55:49.418,221886876,35.07
15:55:49.453,221918932,37.49
15:55:49.486,221950988,39.49
15:55:49.522,221983044,38.42
15:55:49.560,222015092,34.40
15:55:49.598,222047140,36.05
15:55:49.635,222079160,36.98
15:55:49.673,222111212,36.77
15:55:49.673,222143260,37.36
15:55:49.708,222174320,37.52
15:55:49.744,222206380,36.61
15:55:49.782,222238424,36.66
15:55:49.818,222270476,38.91
15:55:49.855,222302520,39.11
15:55:49.893,222334564,33.94
15:55:49.893,222366620,38.42
15:55:49.928,222398664,39.01
15:55:49.967,222430712,39.15
15:55:50.004,222462760,37.58
15:55:50.041,222494816,35.83
15:55:50.078,222525880,36.53
15:55:50.115,222557936,40.02
15:55:50.150,222589976,35.20
15:55:50.150,222622024,40.33
15:55:50.187,222654080,37.41
15:55:50.224,222686124,40.90
15:55:50.262,222718176,36.21
15:55:50.295,222750220,35.85
15:55:50.333,222782276,33.58
15:55:50.367,222814324,37.42
15:55:50.404,222846372,34.31
15:55:50.404,222878408,36.33
15:55:50.441,222909472,39.14
15:55:50.478,222941540,38.30
15:55:50.515,222973588,39.19
